tweetcreatedts,retweetcount,following,followers,text
2021-03-15 00:12:44,0,202,509,"Professor has spoken. Who cares about India? We will sell them our bags at a higher rate

$BTC $ETH $LTC $LINK $UTK $DOT $DIA https://t.co/KN5SCnf5UL"
2021-03-15 00:11:09,28,200,23,"Polka $DOT Parachains all have a valid value proposition.

Here are the upcoming $KSM Parachains with the entries we gave

$XRT - $6
$PHA - 8 cents
$PCX - $3
$KTON - $50
$CRU - $5
$LIT - $3

This is just the beginning.

Our Parachain portfolio will grow - so will the gains."
2021-03-15 00:11:01,0,3868,3242,@BitcoinBro303 I'm trying to diverse my bag more I have some $dot $reef $algo def hope I'm on right path and hodling
2021-03-15 00:09:54,22,86,249,"Bryer's Weekly Newsletter - Issue #35 📈

$BTC

$ETH

$LINK 

$CCAKE 

$eRSDL

$RSR

$DOT

$JUP

$ALBT

$REEF

https://t.co/1YZ1C5saYy"
2021-03-15 00:09:53,0,253,57,Defipie is the bigest #defi project $pie $btc $eth $dot $bsc https://t.co/bemaaCv9Hn
2021-03-15 00:07:38,160,39,4,"#Arrano Trade Analytics report #23

A MUST know if you're in crypto

The Report covers a chart of Top 10 Cryptos in order of their market cap. 

The King, #Bitcoin $BTC is ruling the market with $1.01 T, $ETH at 199 b , $BNB at $42 , $ADA , $DOT $XRP $UNI $LTC $LINK. 

$ANDX $ANO https://t.co/CirLAnY4ha"
2021-03-15 00:05:12,0,191,66,"$DOT's sixth breakout attempt in 2 days, ruined again."
2021-03-15 00:04:47,0,1832,222,@StrongHedge @kusamanetwork @Polkadot @coinbase Expect both $KSM &amp; $DOT to launch on @coinbase.
2021-03-15 00:04:39,0,393,1357,@LordDurden $DOT vs $DEXTF here... I do hope the latter ... next two weeks will be huge; easy runway to 100MCAP
2021-03-15 00:03:42,5,1832,222,"Next phase of the market coming up is @kusamanetwork / @Polkadot. 

New projects preparing to launch behind the scenes are going to be jostling for parachain slots very soon. 

Expect both $KSM &amp; $DOT to launch on @coinbase at the peak of the hype too."
2021-03-15 00:01:28,0,71,28,$DOT is not yet added to coinbase..... its like  $BTC is not added to @binance  😳😄.
2021-03-15 00:00:52,0,467,293,"Usually don't say this but I cannot wait until MONDAY!

@labsgroupio listing on #uniswap! Probably my favorite project to list this year so far!  💎🚀💎

Check out their site below:
https://t.co/ABSIxKDECb

#realestate #DeFi #NFT #bitcoin #Ethereum $BTC $ETH $DOT $UNI $BNB"
2021-03-14 23:59:14,0,51,3,"-#HODL not only $Doge. There are many other coins that are worth of hodling.
Current portfolio:
$btc $ada $eth $cake $dot $ltc  

Definitely buying as much as I can. https://t.co/SxZSuisMs9"
2021-03-14 23:57:21,0,146,56,"$vsp closing in on $1bil tvl

MC only $80mil compared to badger $327mil

Stake vsp and get 115% apy

$eth $dot $shiba $axn $grt $sushi https://t.co/vvshJpsdqo"
2021-03-14 23:57:11,0,85,75,Y’all think a rise from 2k to 5k is crazy wait until a major exchange like @binance lists $EDDA Looking at you @cz_binance &amp; @TheMehulPatel let’s go! I love @Uniswap but paying over $50 to make one trade is not realistic for most people. $ETH $BNC $DOT
2021-03-14 23:54:55,0,229,83,@hackapreneur Holding $DOT
2021-03-14 23:51:52,3,148,19,"FINALLY💖
Time To Breath
$CGG 🔥🔥🔥

#BINANCE $vet $mkr $super $mod $reef $yld $enj $flow #nftart $bao $shib $nfy #BTC$zuz $lua $XRP $Ada $DFT $BONDLY $bdp $lpool $safemoon  $inv $dot $zen $hbar $grt $uni $stx $CAKE $zks $ern #NFT $axn #ETH $lina $BMI $won $MAN $fwb $suter $won https://t.co/GSy8F7xyjN"
2021-03-14 23:50:34,0,1,3255,"🔄 Prices update in $USD (1 hour):

$BTC - 59681.4 $  (-0.76 %)
$ETH - 1871.73 $  (-0.44 %)
$DOT - 36.84 $    (-0.45 %)
$ADA - 1.07 $     (-0.43 %)

#BTC #ETH #DOT #ADA #Crypto #Bitcoin"
2021-03-14 23:50:33,0,0,514,"I'm too filled with testimonies tonight on WhatsApp and Twitter
Congrats to those who made profit on $HOT 🚀
$NPXS is another ride. Find a good entry

$btc $eth $trx $iotx $xrp $dot $link $vet $nftx $twt $bot $xlm $doge $audio $alpha $bao $inj $cream $matic $bnb $twt $vet $vtho https://t.co/nTenZ5t2p1"
2021-03-14 23:49:01,0,45,206,"@iearnfinance DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance #yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/PPI9jOw4EP"
2021-03-14 23:48:30,0,45,206,"@iearnfinance DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance $yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/2E1VLcTMWB"
2021-03-14 23:47:17,2,910,215,"Top #crypto momentum gainer! $BAT! #BAT , the crypto powering the most popular web browser @brave made by #mozilla co-founder, with #defi integration launching this spring!
$ADA $DOT $DOGE $ETH 
https://t.co/WPzGOrQNxl"
2021-03-14 23:46:02,0,223,404,"$PUX @polypuXapp  2.5x ✔️
Sellers acted quickly but that's a good thing. Now we have a higher support level for a  greater upside #DYOR 

$btc $eth $doge $bnb $swap $pols $cake $sushi $enj $crv $uni $xrp $ltc $spi $umx $dot $ada $YFI $BAO $nfy $ern $1inch $chz $trx $bondly $ocean https://t.co/68QqWcSJXD https://t.co/5jXL16QNw7"
2021-03-14 23:44:46,0,1700,230,SLA risk management #DEFI protocol $DSLA from @Stacktical continues to crush it. Offering a unique and much needed product with the rise of staking protocols. partners with $LINK $BAND $ONE $AVAX $EGLD $DOT web3 grant and more. Holders skyrocketing and still very undervalued... https://t.co/0tBTBVzVIj
2021-03-14 23:44:42,0,54,204,"$reef 1D TF FORMING CUP 

$reef #reef #btc #bnb #BinanceSmartChain #Binance #Polkadot #dot #ReefFinance #defi https://t.co/N8VSnKHlnm"
2021-03-14 23:43:41,87,176,10,"hi this was really cute bye

#animaniacs #yakko #wakko #dot https://t.co/wu32xBNYs7"
2021-03-14 23:43:34,3,498,1239,"@girlgone_crypto Low caps like $SPDR, mam

It is a $DOT based project with a focus on #DAO governance &amp; #DeFI #CyberSecurity - u don't wanna miss out @SpiderDAO 🤑"
2021-03-14 23:42:46,0,4,135,"$Reef - Send mission commencing! 
You have been warned! 💎👐

$BTC $ETH $VET $LINK $DOT $BNB $DOGE $AAVE $ADA $BCH $EGLD $SUSHI $UNI $SOL https://t.co/ou2DDrRvcM"
2021-03-14 23:41:37,0,589,366,"So...if I have to choose between $DOT and $KSM, which path should I take?! #askingforfinancialadvice of course 🙃"
2021-03-14 23:41:31,0,231,191,"#BTC #ETH #DOT #USDT #EOS #XRP #TRON #XLM #BNB 
#BCH #LTC #XTZ #ADA #XMR #LINK #ETC #BAT #CRO 
#ALGO #DASH #VET #ONT #ZEC #NEO #IOTA #ATOM 
#dogecoin #HBAR #cryptocurrency

Hund finds an IOTA token and meets a machine from the future

https://t.co/i1lmi0G5rp"
2021-03-14 23:40:53,0,109,10,If you are not into $Grumpy you are missing out. Up $24k in profits in 24H $shib $bao $feg $link $ada $eth $xrp $poodl $chow $scat $rfi $dot $bunny $btc $poodl $bdog $bunny $hoge $doge $ramp $ltc $link $trx $zil $unn $four $hot $socks https://t.co/zkwwBQLeC7 https://t.co/moMBTfgdCx
2021-03-14 23:40:01,0,172,149,"@DoveyWan D for $DOT, again, not lagging, but it has potential to flip $ETH"
2021-03-14 23:39:42,1,617,184,"Hilarious how many #BTC maxis pulled up in my Vette tweet just to gawk at how I did it without their only crypto

People REALLY in this space know the innovations are in $ETH, $DOT and $BNB. Marrying a token = holding onto just 1 and praying. 

I don't marry tokens lol https://t.co/I8wScrQB3h"
2021-03-14 23:39:25,0,867,5906,"#cryptocurrencies update:

#Bitcoin $60,430
#Ethereum $1,885
#Binance $268
#Cardano $1,09
#Polkadot $37
#Ripple $0,44
#Uniswap $31,40
#Litecoin $220
#Chainlink $29,30

#BTC #ETH #BNB #ADA #DOT #XRP #UNI #LTC #LINK #BinanceSmartChain #xrpripple #ETHUSD #BUSD #DogecoinRise #DOGE"
2021-03-14 23:38:37,15,49,17,"Inspired by @thorchain_org that build a awesome community @Kylin_Network now brings the halo to the #Kylin community.

🎶 Kylian let me see your halo! We know you're building #DeData

https://t.co/wA7EIYEvsJ

$KYL $RUNE $DOT $KSM #DeFi"
2021-03-14 23:37:41,0,1,4657,"🔄 Prices update in $USD (1 hour):

$BTC - 60255.2 $  (+0.44 %)
$ETH - 1882.93 $  (+0.53 %)
$DOT - 37.21 $    (+1.17 %)
$ADA - 1.08 $     (+0.81 %)

#BTC #ETH #DOT #ADA #Crypto #Bitcoin"
2021-03-14 23:37:11,0,165,39,#Polkadot $DOT is expressed in Kanji calligraphy and animation. @opensea! #nft #opensea https://t.co/xwJfqC5diq #DOT #nftart #NFTCommunity #Cryptoart #cryptocurrencies
2021-03-14 23:36:30,3,1625,660,"Say “No!” to Bitch made Paper hands 🙌
#MummieTaughtMeBest

$btc $eth $link $dot $thot $ada $aave $rsr $ren $uni $rook $mph
@ledgerstatus @CryptoCobain @CryptoMessiah @cousincrypt0 @loomdart @Mansa_Godson https://t.co/yJwx4KD5In"
2021-03-14 23:36:29,0,278,32,@JubaJeeves @davidgokhshtein $one $hbar $vet $matic $ocean $mana $enjin $dot the list is deep rn in this current bull cycle
2021-03-14 23:36:18,0,1396,1481,#POLKADOT Projects That Are HOT! My TOP 3!! 🔥 - https://t.co/uuyBmbb4GC #UIX #ACA #AcalaNetwork #BLOCKCHAIN #Crypto #Cryptocurrency #DOT #Lit #Litentry #Parachain #ParachainLoanOffering #Phala #PhalaNetwork https://t.co/hHv8PTMT7P
2021-03-14 23:36:07,5,1625,660,"It’s time for everyone to get in their @Mansa_Godson bag

All together now everybody!

ReFi together 💪

Then, DeFi together 💪

Then, Citadel together 💪

#ReFi #DeFi $BTC $ETH $LINK $AAVE $DOT $ROOK $BADGER $MTA $MPH $EROWAN $SASHM https://t.co/yvntEt3i7y"
2021-03-14 23:35:13,0,5,2,"Stock market reddit dodecoin money raise bitcoin 
#Bitcoin #dogecoin #xrp #ADA #crypto #Binance #Polkadot #ETH #cardano #PumpAndDump #blockchain #dot #TRX #DogecoinRise #DOGE #BinanceSmartChain #cryptocurrency #altcoin #cryptocurrencies #CryptoNews
https://t.co/WX2uXpE600"
2021-03-14 23:33:52,0,94,42,"@cryptoo_guy @davidgokhshtein Exactly...better to invest in $btc or alts?  Plus, I really wonder what happens to $btc when something else catches it...$eth $ada $xrp $dot...and when is that inflection...I think at that inflection the story changes for $btc...becomes stable, while alts move with milestones."
2021-03-14 23:33:48,3,737,138,"Insane what a market!

$POND $0.2 now &amp; going to $1
$UTK $0.65 now &amp; going to $1
$GTH $0.52 now &amp; going to $1

These 3 will make you rich. Buy before $1 and you are happy.

- https://t.co/t34gIZxMbh 
- https://t.co/wltBYDCIX0
- https://t.co/IoPKaqealk

$CHZ $DEGO $LINA $DOT $HOT"
2021-03-14 23:33:35,2,54,10,$doge vs $xrp. From a price perspective the same fractal is printing. Two failed attempts to break right before the final dip before it goes parabolic. Expecting a test of 33c xrp to signal a final chance to buy before new all time highs. Are you ready? $btc $eth $ada $hbar $dot https://t.co/ovlHofkeWV
2021-03-14 23:33:11,0,375,123,"Base Layer - $BTC, $ETH, $DOT, $FLOW

CEX Token - $FTT

DeFi - $KNC, $UNI, $1INCH, $RUNE, $SRM"
2021-03-14 23:30:03,3,5000,430,"#KR1 $KROEF
🌀If 'unvalued' assets achieve avg. of 1500%, this gives another $43M additional NAV - this is before any further price growth, which we anticipate clearly in this bull run
🌀Some investments such as $DOT and $ATOM are worth up to 19,000% more than original investment"
2021-03-14 23:29:19,39,111,352,"Some of the OG Ethereum foundation members have made their own blockchains:

$ETH  Market cap: $180 billion
$ADA Market cap: $40 billion
$DOT Market cap: $33 billion
$LYXe Market cap: ~$350 million @ $11 (Mainnet token supply)
#buy Lukso
Cred: @Alts_Anonymous #NFT https://t.co/PqL1vfUqu4"
2021-03-14 23:28:40,0,215,82,"$OMI takes the lead in the collectibles market. @vevecollectible great app for android and iphone!

$btc $eth $link $band $yfi $tomo $ada $Bnb $uni $Ltc $theta $dia $dot $snx $sol $rsr $sushi $crv $sand $nano $crv $xrp $xlm $algo $aave $comp $vet $neo $xtz $usdt #altcoin #crypto"
2021-03-14 23:28:02,4,152,75,"$INT is the next $Chr and $Dot together.

Few understand this

#Intchain #Polkadot #Dot #Int #Chr #Chromia #Okex #Binance #Bnb $Bnb"
2021-03-14 23:27:58,2,16,114,"#Polkadot #bullish forecast $DOT #DOT
The $39.60 level is key to reactivating the bullish forecast. https://t.co/TGt07OdHm8"
2021-03-14 23:26:55,2,16,114,"BIG Siacoin $sc pump later today $0.034 is the goal. (LOOKS LIKE PEOPLE STARTED BUYING EARLY 👀)

#SIACOIN #eth #xrp #BNB   #ADA #dot #altcoin #pump #btc   #Doge #ZRX #xlm #trx  #Crypto #Bullish https://t.co/6dR1z7dPc2"
2021-03-14 23:26:30,2,467,198,When that parabolic run finally hits. $TEL $VRA $BTC $LINK $DOT $KSM @Platinum_Uni  @jamesm1005 @360_trader https://t.co/75dITTWuRC
2021-03-14 23:26:02,0,473,64,"@AlexDelarge6553 hop on the $ADA wave

big on $link $dot &amp; $vet along with the big 2"
2021-03-14 23:25:36,8,118,71,"Hello friends!

What do you know @leadwallet? Yup, it is a decentralized multi-crypto wallet application special designed for #DeFi and support multiple #cryptocurrenncies such as $BTC, $ETH, $DOT, $DAO, etc.

#DAO is live on Lead Wallet now.

https://t.co/5CM6LYhMAy"
2021-03-14 23:25:21,0,101,6052,"@SatoshiJimenez You know on a YTD $ETH has outperformed BTC in returns right? 

$BNB 3x as much

So tell me why would I sell myself short on a token that has no real practical use when ever alt is built on either $DOT, $ETH or $BNB. Sounds like you're married to a token, couldnt be me"
2021-03-14 23:24:28,4,12,3,"Where will you be Saturday 5th June, 2021? 🗓
The ChainX Halving Party is #Coming 
$PCX $KSX $DOT $KSM https://t.co/6Aewoq1UMC"
2021-03-14 23:24:25,2,12,3,"My #Polkadot / #Kusama Ecosystem Portfolio allocation as of 14.03.2021
$PCX $PBR $CRU $POLS $XRT $DOT $KSM https://t.co/SlruyzBTOg"
2021-03-14 23:24:24,1,32,289,"Nice to see $skl moving up!! This might be a good coin after all
$link $btc $eth $nu $algo $grt $ltc  $ren $band $cvc $dnt $fil $dash $ocean $knc $bnb $oxt $bat $doge $aave $xtz $xlm $xrp $eos $zrx $ada $lrc $dot $uni $ren $xmr $trx $sol $sushi $enj $xem"
2021-03-14 23:24:18,1,32,289,"WTF, $Grumpy has been pumping relentlessly for over 24hrs. 

 $nu $al $link $btc $eth $nu $algo $grt $ltc $alpha $ren $band $cvc $dnt $maker $fil $dash $ocean $knc $bnb $oxt $bat $doge $bnt $zrx $aave $ada $lrc $dot $uni $ren $xmr https://t.co/DtjvQdUp5n"
2021-03-14 23:23:39,0,556,271,"$DOT 0.618 acting as support, send it to ATH!!!! https://t.co/Za71WKQRq9"
2021-03-14 23:23:03,1,487,366,"2021 will be an exciting year for us, you, and the world. 

@ShiftNrg is bringing the #decentralized web to life. 

Learn more at: https://t.co/TyiocS7qKh 

@polkaprojectcom @polkaworld_org $SHIFT #SHIFT #Bitcoin #ethereum #alts #uniswap #polkadot $BTC $ETH $DOT #wSHIFT #ERC20"
2021-03-14 23:21:07,2,955,564,"$HTR is NOT a gem you should be trading or looking for exits, at least until it’s a multi $billion mcap project or on par with $ada $dot 

Your exit is RETIREMENT 👍 https://t.co/JKB7Liw6QU"
2021-03-14 23:20:53,5,1667,163,"$WOLFY IM IN. Why?

Implementation &amp; testing  ⬅️
dApp release - new prediction platform (DeFi v CeFi)
New Website
Audit
YouTuber - Booked 
Marketing 
 $DOT bridge https://t.co/R2Vjc3D3Wt"
2021-03-14 23:20:10,3,985,124,"$One in your mission to one.
Just like $zil and $rsr

What a great time to be in crypto

$btc $eth $dot $ada $link $bnb $theta $atom"
2021-03-14 23:18:58,0,100,46,"$DOT hit TP
I closed my $ETH long just under at TP

about 4% total. taking break rest of day"
2021-03-14 23:18:23,2,45,7,"$matic falling wedge in the short term and symeteical wedge in the long term along the trend line. What i see is 🚀
#btc $omg $link $ren $eth $oxt $yfi $grt $snx $aave $uni $mkr $comp $dot $ada $vet $bnb $kcs $atom https://t.co/sc30UBgiuo"
2021-03-14 23:16:27,2,16,114,"Waiting for signs to buy $DOT , $DASH &amp; $XEM #Bullish #cryptocurrency"
2021-03-14 23:15:29,0,725,49,Potential Cup and Handle forming on the $DOT to BTC pair. https://t.co/epAzcfVtZX
2021-03-14 23:15:25,0,76,16,"$BTC will drop. Don't forget today is Monday.
$ADA $ATOM $BNB $DOT $ETH"
2021-03-14 23:14:34,1,76,16,"I am warning you guys. Monday is coming, $BTC will drop more.
$ETH $DOT $ADA $ATOM $BNB"
2021-03-14 23:14:08,93,806,140,"$HTR is revolutionary on a number of fronts..

This is what we look for when researching projects..

✅ Game-Changer
✅ Solves Problems
✅ Undervalued
✅ Stellar team

$HTR ticks every single one of these boxes ✅

Price will always catches up to fundamentals 🔥

$BTC $ETH $DOT https://t.co/6dKPFy8RNq"
2021-03-14 23:13:20,0,1,3167,"🔄 Prices update in $USDT (1 hour):

$BTC - 60447.09 $      (+1.12 %)
$ETH - 1888.53 $       (+1.51 %)
$DOT - 37.24 $         (+1.86 %)
$ADA - 1.08 $          (+1.09 %)

#BTC #ETH #DOT #ADA #Crypto #Bitcoin"
2021-03-14 23:10:19,0,1,4633,"🔄 Prices update in $EUR (1 hour):

$BTC - 50380.0  € (+0.94 %)
$ETH - 1574.68  € (+1.34 %)
$DOT - 31.15  € (+2.13 %)
$ADA - 0.9  €   (+1.01 %)

#BTC #ETH #DOT #ADA #Crypto #Bitcoin"
2021-03-14 23:09:36,0,370,65,"@davidgokhshtein I believe most of you feel that but, no it wont. God and nature wont let you get rich that fast and easy!

#dot back to 5 and #ada back to 0.03"
2021-03-14 23:07:02,0,54,61,"I think #SwipeSwap will gain market share quickly as soon as their #BSC goes live. $SXP still a buy.

$ctsi $eth $xrp $brd $one $lto $vidt $ada $dot $doge $ckb $neo $storj $mth $btc $get $bnb $chz $storj $kmd $vet $eos $vra $neo $pre $kda $myst $cake"
2021-03-14 23:06:04,0,90,1299,"if you not accumulating $ATOM at these prices, then i dont know what are doing here.. 

i think $ATOM belong in platform coins top5 with $ETH $DOT $BNB $LUNA

and definatly has to be more higher than $ADA"
2021-03-14 23:05:53,2,317,74,"I went back through the List of the Top 26 tokens.

$XRP, $XLM, $CRO, $EOS, $IOTA.
I’m liking these.

More Expensive Sleepers are $BCH, $AAVE, $XMR, $LTC. if these go to their ATH’s I’m selling and putting them into.

These.
$DOT, $LINK, $AVAX, $SOL, $LUNA."
2021-03-14 23:05:42,0,14,10524,sell $DOT on #futures @ 37.329 https://t.co/SXRgmHMJfC +1.69% https://t.co/gz3sFT6cdv https://t.co/6yDVCPMP99
2021-03-14 23:05:29,0,653,418,"Correlation of price change over the last 200 hrs
#BTC #ETH #DOGE #BNB #LTC #ALGO #DOT #GRT #EGLD #DeFi #crypto #analyse https://t.co/NRb0nHN5ro"
2021-03-14 23:04:50,0,159,35,"All in #DOT its time
#ETH has been sacrificed to bring such wealth"
2021-03-14 23:04:21,0,207,737,@vanilla__milk Selling $LINk &amp; going into $DOT turned out to be a good move. For now at least :)
2021-03-14 23:02:42,2,1739,1460,"If you're interested in the future of #finance &amp; #fintech this is a great video. #Defi #cryptocurrencies #AAVE #money #finance #HODL #Fintech #Eth #Btc #Hex #Defi #blockchain $link $dot $doge 🪙
https://t.co/ich8nReck0"
2021-03-14 23:02:40,0,669,412,"@linkchainlink $Link so laughably undervalued. #chainlink isnt an oracle. Its THE Oracle ecosystem. It secures nearly all of DeFi, it integrates with every major chain including  $eth $dot $avax $sol $atom . #chainlink also integrates with L2 protocols. $Link is a top 3 token"
2021-03-14 23:02:00,2,985,124,"Crypto is the only place where ramping up the M1 churn rate of a currency so high that it causes hyperinflation is perceived as a good thing.

$BTC $ETH $ZIL $DOT $ADA https://t.co/uMnspVdyed"
2021-03-14 23:01:55,0,54,61,"Just retweeting this.

Buy the rumours...

$ctsi $eth $xrp $brd $one $lto $vidt $ada $dot $doge $ckb $neo $storj $mth $btc $get $bnb $chz $storj $kmd $vet $eos $vra $neo $pre $kda $myst $cake https://t.co/QlWLhHCyiK"
2021-03-14 23:01:11,3,267,52,"If $xrp $dot and $ada buy my house...

I will for sure get the tattoos to match...  

Tacky.. dont care... it would be a requirement.

Would you dare do the same?"
2021-03-14 22:59:55,1,20,1,$DOT looking ripe also! #Polkadot https://t.co/l9OrCyi1va
2021-03-14 22:59:51,6,621,657,"$VRA soon erase all those fucking 30-50% profit suckers and they crying soon like a baby.

$BTC $ADA $REN $ETH $SRK $LTC $UNI $ELA $DOGE $sha $mitx $ankr 
$BNB $DOT $KCS $vet $fil $tel $enj
$chz $sxp $bch $aave $fet $vra"
2021-03-14 22:59:11,0,45,206,"@Ali8090Medo @thebull_crypto DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/riNm9sjCxm"
2021-03-14 22:57:06,0,45,206,"@nhtctnk DFI MONEY $YFII Yield Aggerator Champion! The Best There is, The Best There Was &amp; The Best There Ever Will Be. Only 39,999 Coins. Unlike yearn finance yfi DFI MONEY is on #BNB #BSC #BINANCESMARTCHAIN $HECOCHAIN $ETH $FLOW $DOT https://t.co/sMYLkuMKLQ"
